"JASID","自治体コード","遺跡名","時代","緯度","経度","草創期","早期","前期","中期","後期","晩期"
1320517100,13205,"青梅市№171遺跡","[縄文時代（早期～前期）][奈良時代][平安時代]",35.8062874094544,139.185693299098,0,1,1,0,0,1
1320517200,13205,"青梅市№172遺跡","[縄文時代（中期）]",35.807067022363,139.188714539071,0,0,0,1,0,0
1320517300,13205,"青梅市№173遺跡","[縄文時代]",35.8064544717526,139.21343377506,0,0,0,0,0,0
1320517400,13205,"青梅市№174遺跡","[縄文時代]",35.807623886317,139.212163480608,0,0,0,0,0,0
1320517600,13205,"青梅市№176遺跡","[縄文時代]",35.8041991217904,139.209828887454,0,0,0,0,0,0
1320517700,13205,"青梅市№177遺跡","[縄文時代（前期）][奈良時代][平安時代]",35.8046446282898,139.211270843282,0,0,1,0,0,0
1320517900,13205,"青梅市№179遺跡","[縄文時代][奈良時代][平安時代]",35.8368448677963,139.20171611237,0,0,0,0,0,0
1320518000,13205,"青梅市№180遺跡","[縄文時代]",35.8202269790486,139.229147597329,0,0,0,0,0,0
1320600100,13206,"武蔵国分寺跡関連遺跡","[旧石器時代][縄文時代（前期～後期）][奈良時代][平安時代][中世][近世]",35.69050485,139.470458,0,0,1,1,1,0
1320600200,13206,"武蔵国府関連遺跡","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]",35.67019899,139.4847811,0,0,0,0,0,0
1320600300,13206,"御岳塚","［縄文時代（前期～中期）］［奈良時代］［平安時代］[中世]［近世］",35.67054776,139.457327,0,0,1,1,0,0
1320601600,13206,"浅間山前山遺跡","[縄文時代（早期）]",35.6778903349975,139.503371867469,0,1,0,0,0,1
1320601800,13206,"武蔵野公園遺跡","[旧石器時代][縄文時代（早期～後期）][弥生時代]",35.6906828099053,139.517895555656,0,1,1,1,1,1
1320601900,13206,"府中市№19遺跡","[縄文時代]",35.6900906741746,139.518705425255,0,0,0,0,0,0
1320602000,13206,"府中市№20遺跡","[縄文時代（中期）]",35.6890589541167,139.519460735576,0,0,0,1,0,0
1320602100,13206,"飛田給北遺跡","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]",35.6687357655938,139.523014945841,0,0,0,1,0,0
1320602200,13206,"本宿町遺跡","[縄文時代（草創期～早期・中期）]［奈良時代］［平安時代］［中世］",35.6700463497535,139.457955829009,1,1,0,1,0,1
1320602600,13206,"清水が丘遺跡","[縄文時代（早期・中期～後期）]",35.6675244273553,139.496569997473,0,1,0,1,1,1
1320603300,13206,"武蔵国分寺跡関連（武蔵台東）遺跡","[旧石器時代][縄文時代（早期・中期）]［奈良時代］［平安時代］",35.6928852340514,139.466383114954,0,1,0,1,0,1
1320603401,13206,"朝日町遺跡","[旧石器時代][縄文時代][奈良時代][平安時代][中世]",35.6770191421096,139.519787711431,0,0,0,0,0,0
1320603500,13206,"朝日町神明台遺跡","[縄文時代][奈良時代][平安時代][近世]",35.6661418045728,139.520405692126,0,0,0,0,0,0
1320700200,13207,"啓明学園A遺跡","[縄文時代（中期）]",35.70946822,139.3355582,0,0,0,1,0,0
1320700300,13207,"龍津寺東遺跡","[縄文時代（中期～後期）][中世]",35.70647404,139.3413947,0,0,0,1,1,0
1320700400,13207,"坂上遺跡","[縄文時代（中期・晩期][奈良時代][平安時代]",35.7057492,139.342871,0,0,0,1,0,0
1320700700,13207,"林ノ上遺跡","[旧石器時代][縄文時代（早期・中期）]",35.71473687,139.3445876,0,1,0,1,0,1
1320700800,13207,"拝島第三小附近遺跡","[縄文時代（早期）]",35.71653896,139.3432593,0,1,0,0,0,1
1320700900,13207,"昭島市№9遺跡","[縄文時代（早期・中期～後期）]",35.71362184,139.3458235,0,1,0,1,1,1
1320701000,13207,"昭島市№10遺跡","[縄文時代（早期・後期）]",35.71303644,139.3447249,0,1,0,0,1,1
1320701100,13207,"昭島市№11遺跡","[縄文時代（前期～中期）]",35.71264618,139.3478148,0,0,1,1,0,0
1320701200,13207,"上川原遺跡","[旧石器時代][縄文時代（早期・中期）]",35.709831,139.364304,0,1,0,1,0,1
1320701300,13207,"昭島市№13遺跡","[縄文時代（中期～後期）][近世]",35.70650192,139.3550932,0,0,0,1,1,0
1320701500,13207,"昭島市№15遺跡","[縄文時代（早期～前期）]",35.69471973,139.3396437,0,1,1,0,0,1
1320701600,13207,"昭島市№16遺跡","[縄文時代（早期～前期）]",35.69296311,139.3454459,0,1,1,0,0,1
1320701800,13207,"西上遺跡","[縄文時代（早期・中期）]",35.70413075,139.368829,0,1,0,1,0,1
1320702000,13207,"熊野神社東遺跡","[縄文時代（早期・中期）][平安時代]",35.70290405,139.3720906,0,1,0,1,0,1
1320702200,13207,"広福寺台遺跡","[縄文時代（前期～後期）][古墳時代][平安時代]",35.69852683,139.3790943,0,0,1,1,1,0
1320702400,13207,"宝積寺遺跡","[縄文時代（中期）]",35.697475,139.387695,0,0,0,1,0,0
1320702500,13207,"昭島市№25遺跡","[縄文時代（中期）][平安時代]",35.697475,139.387695,0,0,0,1,0,0
1320702600,13207,"松原上遺跡","[縄文時代（早期～後期）][平安時代]",35.718903,139.343887,0,1,1,1,1,1
1320703000,13207,"啓明学園C遺跡","[縄文時代（前期）]",35.70815797,139.3381331,0,0,1,0,0,0
1320703300,13207,"昭島市№33遺跡","[縄文時代（後期）][奈良時代？][平安時代]",35.70990301,139.3436263,0,0,0,0,1,0
1320703500,13207,"昭島市№35遺跡","[縄文時代（中期）]",35.70976363,139.3537886,0,0,0,1,0,0
1320703600,13207,"偕生園遺跡","[縄文時代（中期）][奈良時代][平安時代][近世]",35.69947685,139.3561291,0,0,0,1,0,0
1320704500,13207,"昭島市№45遺跡","[縄文時代（中期）]",35.6998393,139.3627895,0,0,0,1,0,0
1320704800,13207,"昭島市№48遺跡","[縄文時代（前期）][奈良時代][平安時代]",35.70383438,139.3795063,0,0,1,0,0,0
1320800100,13208,"緑ヶ丘遺跡","[縄文時代（中期）][平安時代][中世][近世]",35.66843074,139.5819554,0,0,0,1,0,0
1320800200,13208,"社田遺跡","[縄文時代][奈良時代][中世][近世]",35.67069691,139.5850312,0,0,0,0,0,0
1320800300,13208,"柳川遺跡","[縄文時代（中期）][奈良時代][平安時代]",35.66911635,139.5874488,0,0,0,1,0,0
1320800400,13208,"仙川北遺跡","[縄文時代]",35.66679208,139.5894943,0,0,0,0,0,0
1320800500,13208,"仙川遺跡","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][近世]",35.66485111,139.584402,0,1,1,1,0,1
1320800600,13208,"若葉町遺跡","[旧石器時代][縄文時代（早期・中期）]",35.65903992,139.5810261,0,1,0,1,0,1
1320800700,13208,"大原遺跡","[縄文時代（早期・中期）][奈良時代][中世][近世]",35.65376101,139.5854034,0,1,0,1,0,1
1320800900,13208,"蟹沢遺跡","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代][近世]",35.64760604,139.5892481,0,0,0,1,0,0
1320801000,13208,"南台遺跡","[縄文時代（中期～晩期）][奈良時代][平安時代][近世]",35.67407388,139.5578128,0,0,0,1,1,0
1320801100,13208,"蛇久保遺跡","[旧石器時代][縄文時代（中期）][弥生時代][古墳時代][奈良時代][近世]",35.66571255,139.5649612,0,0,0,1,0,0
1320801200,13208,"中台北遺跡","[縄文時代（中期）]",35.65855429,139.5787658,0,0,0,1,0,0
1320801300,13208,"中台遺跡","[縄文時代（中期～後期）][古墳時代]",35.65447452,139.5797814,0,0,0,1,1,0
1320801400,13208,"中台南遺跡","[旧石器時代][縄文時代]",35.65022075,139.580732,0,0,0,0,0,0
1320801500,13208,"陵山遺跡","[縄文時代（中期）][古墳時代]",35.64979077,139.5829921,0,0,0,1,0,0
1320801600,13208,"宿遺跡","[縄文時代（中期）][奈良時代][平安時代][近世]",35.66933823,139.5433433,0,0,0,1,0,0
1320801700,13208,"堂山遺跡","[旧石器時代][縄文時代（草創期・前期～中期）][弥生時代]",35.67118026,139.5485285,1,0,1,1,0,0
1320801800,13208,"寺山遺跡","[縄文時代（中期～後期）][奈良時代][平安時代][中世][近世]",35.66756606,139.549816,0,0,0,1,1,0
1320801900,13208,"東原遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代]",35.66987773,139.5527975,0,0,0,1,0,0
1320802000,13208,"西原遺跡","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代]",35.668594,139.5554739,0,0,0,1,0,0
1320802100,13208,"池ノ上遺跡","[縄文時代（早期～中期）][古墳時代][奈良時代]",35.66449814,139.5545693,0,1,1,1,0,1
1320802200,13208,"仁王塚遺跡","[旧石器時代][縄文時代（早期～中期）][弥生時代][奈良時代][平安時代][中世]",35.66730348,139.5463482,0,1,1,1,0,1
1320802300,13208,"深大寺城山遺跡","[縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世]",35.66519745,139.5504021,0,1,1,1,0,1
1320802500,13208,"上野原遺跡","[旧石器時代][縄文時代（早期・後期）][古墳時代][奈良時代][平安時代][近世]",35.66405133,139.5588752,0,1,0,0,1,1
1320802600,13208,"金子本山遺跡","[縄文時代][古墳時代][奈良時代][中世]",35.66035436,139.5692242,0,0,0,0,0,0
1320802700,13208,"野川遺跡","[旧石器時代][縄文時代（早期～後期）][弥生時代]",35.68457177,139.5248308,0,1,1,1,1,1
1320802800,13208,"宮田前遺跡","[縄文時代][古墳時代][奈良時代][平安時代][中世]",35.66175237,139.5514406,0,0,0,0,0,0
1320802901,13208,"ませぐち遺跡","[縄文時代（草創期～早期・中期～後期）][奈良時代][中世]",35.66039332,139.553741,1,1,0,1,1,1
1320803000,13208,"祇園寺南遺跡","[縄文時代（中期）][奈良時代][平安時代][中世]",35.65751362,139.556169,0,0,0,1,0,0
1320803100,13208,"原山遺跡","[縄文時代（中期）][奈良時代][平安時代][中世][近世]",35.65741136,139.5596349,0,0,0,1,0,0
1320803400,13208,"金子蓮蔵寺遺跡","[縄文時代][奈良時代][平安時代]",35.6527501,139.5734335,0,0,0,0,0,0
1320803500,13208,"中耕地遺跡","[縄文時代（中期）][奈良時代][平安時代][近世]",35.65605693,139.5492385,0,0,0,1,0,0
1320803600,13208,"北浦遺跡","[旧石器時代][縄文時代（草創期～中期）][古墳時代][奈良時代][平安時代][中世][近世]",35.653348,139.5582019,1,1,1,1,0,1
1320803700,13208,"調布岡遺跡","[縄文時代（前期～中期）][古墳時代]",35.64808642,139.5663076,0,0,1,1,0,0
1320803800,13208,"飛田給遺跡","[旧石器時代][縄文時代（前期～晩期）][古墳時代][奈良時代][平安時代][近世]",35.65969456,139.5229111,0,0,1,1,1,0
1320803900,13208,"上石原遺跡","[縄文時代（早期～前期・後期～晩期）][古墳時代][平安時代][中世]",35.655678,139.528214,0,1,1,0,1,1
1320804000,13208,"下石原遺跡","[縄文時代（早期・中期～後期）][古墳時代][奈良時代][平安時代][中世][近世]",35.65073,139.53389,0,1,0,1,1,1
1320804200,13208,"富士向遺跡","[縄文時代][奈良時代][中世][近世]",35.6487906,139.5527996,0,0,0,0,0,0
1320804400,13208,"小島町遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]",35.64730895,139.5386634,0,0,0,1,0,0
1320804500,13208,"上布田遺跡","[旧石器時代][縄文時代（早期～晩期）][古墳時代][奈良時代][平安時代][中世][近世]",35.64632794,139.5445643,0,1,1,1,1,1
1320804600,13208,"下布田遺跡","[縄文時代（早期～晩期）][古墳時代][奈良時代][平安時代][近世]",35.64537974,139.5495276,0,1,1,1,1,1
1320804700,13208,"国領南遺跡","[旧石器時代][縄文時代（早期・中期）][古墳時代][奈良時代][平安時代][中世][近世]",35.64551589,139.5532333,0,1,0,1,0,1
1320804800,13208,"上ヶ給遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]",35.6443852,139.5602214,0,0,0,1,0,0
1320804900,13208,"染地遺跡","[縄文時代（晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]",35.64174287,139.5573796,0,0,0,0,1,0
1320805000,13208,"飛田給北遺跡","[旧石器時代][縄文時代（中期）][奈良時代][平安時代][近世]",35.66610443,139.5240667,0,0,0,1,0,0
1320806400,13208,"富士見町遺跡","[旧石器時代][縄文時代（早期・中期）]",35.6651193434645,139.537927876858,0,1,0,1,0,1
1320806500,13208,"北野遺跡","[旧石器時代][縄文時代（早期・中期）]",35.6721529313028,139.579992825967,0,1,0,1,0,1
1321000100,13210,"貫井遺跡","[旧石器時代][縄文時代（早期～後期）]",35.69959,139.4939,0,1,1,1,1,1
1321000200,13210,"はけうえ遺跡","[旧石器時代][縄文時代（草創期～後期）]",35.69911,139.4983,1,1,1,1,1,1
1321000301,13210,"平代坂遺跡","[旧石器時代][縄文時代（中期）][中世]",35.69879,139.5012,0,0,0,1,0,0
1321000400,13210,"西之台遺跡","[旧石器時代][縄文時代（草創期～後期）]",35.69861,139.5062,1,1,1,1,1,1
1321000500,13210,"中山谷遺跡","[旧石器時代][縄文時代（早期～後期）]",35.69695,139.5119,0,1,1,1,1,1
1321000600,13210,"栗山遺跡","[旧石器時代][縄文時代（中期）]",35.69282,139.519,0,0,0,1,0,0
1321000700,13210,"ICULoc.15遺跡","[旧石器時代][縄文時代（中期）]",35.68939,139.5235,0,0,0,1,0,0
1321000800,13210,"荒牧遺跡","[旧石器時代][縄文時代（前期～後期）][近世]",35.69673,139.4948,0,0,1,1,1,0
1321000900,13210,"貫井南遺跡","[旧石器時代][縄文時代（早期～後期）]",35.69394,139.4985,0,1,1,1,1,1
1321001000,13210,"小金井市№10遺跡","[縄文時代（前期～中期）]",35.69305,139.502,0,0,1,1,0,0
1321001100,13210,"小金井市№11遺跡","[縄文時代][中世]",35.69508,139.5023,0,0,0,0,0,0
1321001200,13210,"前原遺跡","[旧石器時代][縄文時代（草創期～後期）][近世]",35.69322,139.5071,1,1,1,1,1,1
1321001300,13210,"小金井市№13遺跡","[縄文時代]",35.69528,139.5091,0,0,0,0,0,0
1321001400,13210,"新橋遺跡","[旧石器時代][縄文時代（後期）]",35.69427,139.5121,0,0,0,0,1,0
1321001500,13210,"小金井市№15遺跡","[縄文時代]",35.69218,139.5117,0,0,0,0,0,0
1321001600,13210,"七軒家遺跡","[旧石器時代][縄文時代（草創期～後期）][古墳時代][中世][近世]",35.69129,139.5142,1,1,1,1,1,1
1321001700,13210,"野川中洲遺跡","[旧石器時代][縄文時代（後期）]",35.69202,139.5157,0,0,0,0,1,0
1321001800,13210,"野川中洲北遺跡","[旧石器時代][縄文時代（草創期～早期・後期）][古墳時代][平安時代][中世][近世]",35.69313,139.5162,1,1,0,0,1,1
1321001900,13210,"武蔵野公園低湿地遺跡","[旧石器時代][縄文時代（前期～後期）][古墳時代][中世][近世]",35.69087,139.5198,0,0,1,1,1,0
1321002000,13210,"小金井市№20遺跡","[旧石器時代][縄文時代（中期～後期）]",35.68884,139.5227,0,0,0,1,1,0
1321002100,13210,"野川公園柵遺跡","[縄文時代（中期～後期）]",35.68753,139.5256,0,0,0,1,1,0
1321002200,13210,"小金井市№22遺跡","[旧石器時代][縄文時代（早期）]",35.70646,139.5015,0,1,0,0,0,1
1321100300,13211,"鈴木遺跡","[旧石器時代][縄文時代（前期～中期）][近世]",35.71788,139.499,0,0,1,1,0,0
1321200100,13212,"七ツ塚遺跡","[旧石器時代][縄文時代（草創期～後期）][古墳時代][奈良時代][中世]",35.68263916,139.3793835,1,1,1,1,1,1
1321200400,13212,"栄町遺跡","[縄文時代（前期～後期）][平安時代][中世][近世]",35.68405216,139.3917138,0,0,1,1,1,0
1321200500,13212,"神明上北遺跡","[縄文時代（中期～後期）][奈良時代][平安時代][中世]",35.6742356,139.4005028,0,0,0,1,1,0
1321200600,13212,"神明上遺跡","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]",35.67174888,139.3932299,0,1,1,1,0,1
1321201300,13212,"日野市№13遺跡","[縄文時代（前期～中期）][古墳時代][奈良時代][平安時代]",35.67769384,139.3902031,0,0,1,1,0,0
1321201400,13212,"南広間地遺跡","[縄文時代（後期～晩期）][古墳時代][奈良時代][平安時代][中世][近世]",35.67173494,139.4106364,0,0,0,0,1,0
1321201600,13212,"日野市№16遺跡","[縄文時代][古墳時代][中世]",35.66908529,139.4029803,0,0,0,0,0,0
1321201700,13212,"川辺堀之内遺跡","[縄文時代（前期～中期）][平安時代][中世]",35.66526407,139.3978648,0,0,1,1,0,0
1321201800,13212,"吹上遺跡","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代]",35.665114,139.3894416,0,0,0,1,0,0
1321202200,13212,"平山遺跡","[縄文時代（早期・中期）][古墳時代][奈良時代][平安時代][中世]",35.6517522,139.3768797,0,1,0,1,0,1
1321202900,13212,"日野市№29遺跡","[縄文時代（早期）]",35.64868663,139.4032484,0,1,0,0,0,1
1321203000,13212,"日野市№30遺跡","[縄文時代][古墳時代]",35.64182327,139.3967939,0,0,0,0,0,0
1321203100,13212,"日野市№31遺跡","[縄文時代（早期）]",35.64413902,139.4016348,0,1,0,0,0,1
1321203200,13212,"ホリキリ谷戸遺跡","[縄文時代][古墳時代][奈良時代][平安時代]",35.6450841,139.4046184,0,0,0,0,0,0
1321203400,13212,"高幡台遺跡","[縄文時代（前期～後期）]",35.65255204,139.4098767,0,0,1,1,1,0
1321203500,13212,"高幡台遺跡B・C地点","[縄文時代（前期）][平安時代]",35.65528592,139.4125203,0,0,1,0,0,0
1321203600,13212,"高幡台遺跡A地点","[縄文時代（後期）]",35.65584385,139.4149578,0,0,0,0,1,0
1321203800,13212,"落川・一の宮遺跡","[縄文時代（晩期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]",35.65469381,139.4368986,0,0,0,1,0,0
1321203900,13212,"仁王塚遺跡","[縄文時代（早期）]［中世］",35.65296421,139.4314397,0,1,0,0,0,1
1321204200,13212,"万蔵院台遺跡","[縄文時代（前期～中期）][古墳時代]",35.64665921,139.4267706,0,0,1,1,0,0
1321204600,13212,"四ツ谷前遺跡","[縄文時代][古墳時代][奈良時代][平安時代][中世][近世]",35.68237897,139.3943917,0,0,0,0,0,0
1321204700,13212,"姥久保遺跡","[縄文時代（前期～中期）][古墳時代][奈良時代][平安時代][中世][近世]",35.68010143,139.3907818,0,0,1,1,0,0
1321205000,13212,"山王上遺跡","[縄文時代][奈良時代][平安時代][中世]",35.66444457,139.3828498,0,0,0,0,0,0
1321205100,13212,"日野市№51遺跡","[旧石器時代][縄文時代（早期～前期・後期）][平安時代][中世]",35.670509,139.382675,0,1,1,0,1,1
1321400100,13214,"熊ノ郷遺跡","[旧石器時代][縄文時代]",35.70531943,139.4669101,0,0,0,0,0,0
1321400200,13214,"恋ヶ窪遺跡","[旧石器時代][縄文時代（早期・中期～後期）][奈良時代][平安時代][中世]",35.70254176,139.4705243,0,1,0,1,1,1
1321400300,13214,"恋ヶ窪南遺跡","[旧石器時代][縄文時代（早期・中期）]",35.69993871,139.4736221,0,1,0,1,0,1
1321400500,13214,"羽根沢遺跡","[縄文時代（早期・中期）][奈良時代][平安時代]",35.70318815,139.4739233,0,1,0,1,0,1
1321400600,13214,"国分寺市№6遺跡","[縄文時代（中期）]",35.70241947,139.4843142,0,0,0,1,0,0
1321400700,13214,"多摩蘭坂遺跡","[旧石器時代][縄文時代][奈良時代]",35.69368698,139.4577268,0,0,0,0,0,0
1321400800,13214,"花沢西遺跡","[旧石器時代][縄文時代][弥生時代]",35.69935258,139.4680368,0,0,0,0,0,0
1321400900,13214,"日影山遺跡","[旧石器時代][縄文時代（中期）][奈良時代][平安時代][中世]",35.69264697,139.4717981,0,0,0,1,0,0
1321401100,13214,"多喜窪遺跡","[旧石器時代][縄文時代（中期）]",35.69221292,139.4674663,0,0,0,1,0,0
1321401800,13214,"八幡前遺跡","[縄文時代（中期～後期）]",35.69845044,139.4848388,0,0,0,1,1,0
1321401900,13214,"武蔵国分寺跡","[旧石器時代][縄文時代][奈良時代][平安時代][中世][近世]",35.6985094,139.4662512,0,0,0,0,0,0
1321402000,13214,"殿ヶ谷戸北遺跡","[旧石器時代][縄文時代（早期・中期）]",35.69219995,139.4827089,0,1,0,1,0,1
1321402100,13214,"殿ヶ谷戸遺跡","[旧石器時代][縄文時代（早期・中期）]",35.69257342,139.4854196,0,1,0,1,0,1
1321402200,13214,"恋ヶ窪廃寺跡","[縄文時代][平安時代][中世]",35.69644562,139.4853228,0,0,0,0,0,0
1321402300,13214,"国分寺市№23遺跡","[縄文時代][奈良時代][平安時代]",35.6961901,139.4837496,0,0,0,0,0,0
1321402400,13214,"国分寺市№24遺跡","[縄文時代][奈良時代][平安時代]",35.69642596,139.4823459,0,0,0,0,0,0
1321402500,13214,"国分寺市№25遺跡","[縄文時代][奈良時代][平安時代]",35.70015531,139.4765747,0,0,0,0,0,0
1321402600,13214,"国分寺市№26遺跡","[縄文時代][奈良時代][平安時代]",35.69197866,139.4720246,0,0,0,0,0,0
1321402700,13214,"国分寺市№27遺跡","[縄文時代（中期）]",35.69298113,139.4682732,0,0,0,1,0,0
1321402800,13214,"本町（国分寺村石器時代）遺跡","[旧石器時代][縄文時代（中期）][奈良時代][平安時代]",35.70079777,139.483665,0,0,0,1,0,0
1321402900,13214,"国分寺市№29遺跡","[旧石器時代][縄文時代][奈良時代][平安時代]",35.70016943,139.4851149,0,0,0,0,0,0
1321403000,13214,"国分寺市№30遺跡","[縄文時代][奈良時代][平安時代]",35.70351503,139.481922,0,0,0,0,0,0
1321403200,13214,"長谷戸遺跡","[縄文時代（早期・中期～後期）]",35.6973684,139.4889865,0,1,0,1,1,1
1321403400,13214,"国分寺市№34遺跡","[縄文時代][奈良時代][平安時代]",35.70043532,139.4651256,0,0,0,0,0,0
1321403500,13214,"国分寺市№35遺跡","[縄文時代（中期）]",35.70118809,139.4611774,0,0,0,1,0,0
1321403600,13214,"国分寺市№36遺跡","[縄文時代]",35.70386455,139.4608684,0,0,0,0,0,0
1321403700,13214,"国分寺市№37遺跡","[旧石器時代][縄文時代][奈良時代][平安時代]",35.70336272,139.464439,0,0,0,0,0,0
1321403800,13214,"国分寺市№38遺跡","[縄文時代][奈良時代][平安時代]",35.70524044,139.4679335,0,0,0,0,0,0
1321403900,13214,"国分寺市№39遺跡","[縄文時代][奈良時代][平安時代]",35.70128155,139.4666632,0,0,0,0,0,0
1321404000,13214,"国分寺市№40遺跡","[縄文時代][奈良時代][平安時代]",35.69806544,139.4559932,0,0,0,0,0,0
1321404700,13214,"国分寺市№47遺跡","[縄文時代（中期）][奈良時代][平安時代]",35.70274937,139.4582592,0,0,0,1,0,0
1321404800,13214,"国分寺市№48遺跡","[縄文時代]",35.7004632,139.4529377,0,0,0,0,0,0
1321405300,13214,"東京経済大学構内遺跡","[旧石器時代][縄文時代（早期・中期）]",35.69927724,139.4901274,0,1,0,1,0,1
1321405400,13214,"花沢東遺跡","[旧石器時代][縄文時代]",35.69817697,139.4816738,0,0,0,0,0,0
1321405600,13214,"国分寺市№56遺跡","[旧石器時代][縄文時代]",35.70160629,139.4486461,0,0,0,0,0,0
1321405700,13214,"恋ヶ窪東遺跡","[旧石器時代][縄文時代（中期）][奈良時代][平安時代]",35.70348715,139.4770468,0,0,0,1,0,0
1321500100,13215,"国立市№1遺跡","[縄文時代][平安時代]",35.688156,139.430145,0,0,0,0,0,0
1321500200,13215,"峰上遺跡","[旧石器時代][縄文時代][平安時代]",35.68552263,139.4363187,0,0,0,0,0,0
1321500500,13215,"仮屋上西遺跡","[旧石器時代][縄文時代（中期）][平安時代][中世]",35.6828501,139.4417242,0,0,0,1,0,0
1321500600,13215,"仮屋上遺跡","[縄文時代（中期）][奈良時代][平安時代][中世]",35.68276644,139.4435438,0,0,0,1,0,0
1321500700,13215,"東之原遺跡","[縄文時代（中期）][平安時代]",35.68137209,139.4503416,0,0,0,1,0,0
1321500800,13215,"緑川東遺跡","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][近世]",35.686913,139.423645,0,1,1,1,1,1
1321500900,13215,"青柳遺跡","[旧石器時代][縄文時代（中期）][平安時代]",35.6823436,139.4220708,0,0,0,1,0,0
1321501200,13215,"四軒在家遺跡","[旧石器時代][縄文時代（中期）][古墳時代][平安時代][近世]",35.6809353,139.4274159,0,0,0,1,0,0
1321501300,13215,"南養寺遺跡","[縄文時代（早期～後期）][奈良時代][平安時代][中世][近世]",35.68022068,139.4324542,0,1,1,1,1,1
1321501500,13215,"城山遺跡","[縄文時代（早期・中期）][奈良時代][平安時代][中世][近世]",35.67944785,139.436334,0,1,0,1,0,1
1321502100,13215,"梅林遺跡","[縄文時代（中期）][奈良時代][平安時代][中世][近世]",35.67894587,139.4453291,0,0,0,1,0,0
1321502200,13215,"下谷保遺跡","[縄文時代（早期・中期）][古墳時代][平安時代][中世]",35.6773761,139.4485839,0,1,0,1,0,1
1321502400,13215,"谷保東方遺跡","[縄文時代（中期）][古墳時代][平安時代][近世]",35.67593982,139.4500774,0,0,0,1,0,0
1321502600,13215,"国立市№26遺跡","[縄文時代][平安時代]",35.67688805,139.4391254,0,0,0,0,0,0
1321800100,13218,"福生市№1遺跡","[縄文時代（前期～後期）]",35.75024378,139.3202321,0,0,1,1,1,0
1321800200,13218,"福生市№2遺跡","[縄文時代（中期）]",35.74174508,139.3209875,0,0,0,1,0,0
1321800300,13218,"福生市№3遺跡","[縄文時代（後期）][平安時代?]",35.73937643,139.3245237,0,0,0,0,1,0
1321800400,13218,"長沢遺跡","[縄文時代（前期～後期）]［近世？］",35.74358422,139.3253133,0,0,1,1,1,0
1321800500,13218,"福生不動尊遺跡","[縄文時代（早期・中期～後期）]",35.74386288,139.3325231,0,1,0,1,1,1
1321800600,13218,"志茂遺跡","[縄文時代（後期）][平安時代？]",35.73324548,139.3283689,0,0,0,0,1,0
1321800700,13218,"福生市№7遺跡","[縄文時代（中期）][平安時代]",35.75070337,139.3283075,0,0,0,1,0,0
1321800800,13218,"福生市№8遺跡","[縄文時代]",35.74949147,139.3335087,0,0,0,0,0,0
1321800900,13218,"福生市№9遺跡","[縄文時代]",35.74138282,139.3375356,0,0,0,0,0,0
1321801000,13218,"福生市№10遺跡","[縄文時代]",35.73834535,139.3415868,0,0,0,0,0,0
1321801100,13218,"福生市№11遺跡","[縄文時代（早期・中期）]",35.73789947,139.336128,0,1,0,1,0,1
1321801200,13218,"福生市№12遺跡","[縄文時代]",35.73523342,139.336917,0,0,0,0,0,0
1321801300,13218,"福生市№13遺跡","[縄文時代（前期～中期）][平安時代]",35.72968826,139.3390456,0,0,1,1,0,0
1321801400,13218,"福生市№14遺跡","[縄文時代][古墳時代]",35.72266464,139.3486929,0,0,0,0,0,0
1321801600,13218,"福生市№16遺跡","[縄文時代（中期）]",35.71633926,139.3331187,0,0,0,1,0,0
1321801700,13218,"福生市№17遺跡","[縄文時代]",35.74539545,139.3354313,0,0,0,0,0,0
1321900500,13219,"箕和田・北久保遺跡","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]",35.64335636,139.5741074,0,0,0,1,0,0
1321900700,13219,"小足立中村北遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]",35.644489,139.578934,0,0,0,1,0,0
1321900900,13219,"三長西遺跡","[縄文時代][奈良時代]",35.64547676,139.5822613,0,0,0,0,0,0
1321901800,13219,"原北遺跡","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]",35.63893222,139.5774313,0,0,0,1,0,0
1321901900,13219,"和泉遺跡","[縄文時代][古墳時代][中世]",35.63739759,139.576985,0,0,0,0,0,0
1321902000,13219,"原南遺跡","[縄文時代][奈良時代][平安時代][近世]",35.63628148,139.5784269,0,0,0,0,0,0
