"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","主な遺構/概要","主な出土品","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明"
1311110600,13111,"106","おおもりみなみこふん","大森南古墳","大田区 大森南一丁目","[古墳時代][中世]","古墳？塚？","円墳","",139.7383679,35.56248294,"0","0","0","1","0","0","1","0","0"
1311110700,13111,"107","はちまんづか","八幡塚","大田区 東六郷三丁目","[中世]","塚","","蔵骨器（常滑壺）",139.7135058,35.54401727,"0","0","0","0","0","0","1","0","0"
1311110800,13111,"108","いけがみ・ひらつかいせき","池上・平塚遺跡","大田区 上池台一丁目","[奈良時代][平安時代]","墳墓","","",139.6992915,35.59965382,"0","0","0","0","1","1","0","0","0"
1311110900,13111,"109","かめづかよこあなぼぐん","亀塚横穴墓群","大田区 田園調布一丁目","[古墳時代][奈良時代]","横穴墓","","",139.6674304,35.58826255,"0","0","0","1","1","0","0","0","0"
1311111000,13111,"110","さくらばしふきんいせき","桜橋付近遺跡","大田区 田園調布本町","[縄文時代（草創期～前期）][弥生時代（後期）][近世]","集落","[縄文時代]住居跡　土坑　[弥生時代]住居跡　土坑　[近世]竪穴状遺構　土坑","縄文土器　縄文石器　弥生土器",139.6744099,35.58633184,"0","1","1","0","0","0","0","1","0"
1311111100,13111,"111","ひがしまごめいっちょうめ2ばんよこあなぼ","東馬込一丁目2番横穴墓","大田区 東馬込一丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.7139231,35.59992413,"0","0","0","1","1","0","0","0","0"
1311111200,13111,"112","つつみかたごんげんだいこふん","堤方権現台古墳","大田区 池上一丁目","[古墳時代]","古墳","円墳","土器　刀",139.7073986,35.57649601,"0","0","0","1","0","0","0","0","0"
1311111300,13111,"113","てらくぼいせき","寺窪遺跡","大田区 池上一丁目","[中世]","包蔵地・その他（草庵跡）","","石造宝塔",139.7063686,35.57707194,"0","0","0","0","0","0","1","0","0"
1311111400,13111,"114","ほんじょういんうらいせき","本成院裏遺跡","大田区 池上一丁目","[中世]","包蔵地・その他（板碑出土地）","","板碑",139.7044589,35.57644365,"0","0","0","0","0","0","1","0","0"
1311111500,13111,"115","ほんもんじれきだいぼしょふきんいせき","本門寺歴代墓所付近遺跡","大田区 池上二丁目","[中世]","包蔵地・その他（板碑出土地）","","板碑",139.7040512,35.58080663,"0","0","0","0","0","0","1","0","0"
1311111600,13111,"116","つかごしかいづか","塚越貝塚","大田区 西馬込二丁目","[縄文時代（前期）]","貝塚","","縄文土器",139.7026565,35.58375587,"0","1","0","0","0","0","0","0","0"
1311111700,13111,"117","かじわらづか","梶原塚","大田区 中馬込三丁目","[中世]","墳墓","","",139.7098304,35.59407108,"0","0","0","0","0","0","1","0","0"
1311111800,13111,"118","にしまごめにちょうめ2ばんよこあなぼ","西馬込二丁目2番横穴墓","大田区 西馬込二丁目","[古墳時代][奈良時代]","横穴墓","","",139.7055335,35.58684706,"0","0","0","1","1","0","0","0","0"
1311111901,13111,"119-1","ほんもんじきゅうごじゅうのとうあと","本門寺旧五重塔跡","大田区 池上一丁目","[近世]","社寺","","",139.7053013,35.57844868,"0","0","0","0","0","0","0","1","0"
1311111902,13111,"119-2","ほんもんじきゅうきょうぞうあと","本門寺旧経蔵跡","大田区 池上一丁目","[近世]","社寺","","",139.7047434,35.57911185,"0","0","0","0","0","0","0","1","0"
1311112000,13111,"120","なかいけがみいっちょうめ10ばんよこあなぼ","仲池上一丁目10番横穴墓","大田区 仲池上一丁目","[中世？]","横穴墓","","人骨",139.7008917,35.58685135,"0","0","0","0","0","0","1","0","0"
1311112100,13111,"121","でんえんちょうふよんちょうめ12ばんよこあなぼ","田園調布四丁目12番横穴墓","大田区 田園調布四丁目","[中世]","地下式横穴","","人骨",139.6626147,35.59356136,"0","0","0","0","0","0","1","0","0"
1311112200,13111,"122","まるやまいせき","丸山遺跡","大田区 田園調布一丁目","[弥生時代（後期）]","集落","[弥生時代]住居","弥生土器",139.6715993,35.58720731,"0","0","1","0","0","0","0","0","0"
1311112300,13111,"123","にしみねまち33ばんよこあなぼ","西嶺町33番横穴墓","大田区 西嶺町","[古墳時代][奈良時代]","横穴墓","","人骨",139.6772339,35.58187841,"0","0","0","1","1","0","0","0","0"
1311112400,13111,"124","ほんもんじうらよこあなぼぐん","本門寺裏横穴墓群","大田区 池上一丁目　 中央五丁目","[古墳時代][奈良時代]","横穴墓","9基　[古墳時代][奈良時代]切石羨門","人骨",139.7067972,35.58163921,"0","0","0","1","1","0","0","0","0"
1311112500,13111,"125","あらいじゅくよこあなぼぐん","新井宿横穴墓群","大田区 山王四丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓18基","直刀　人骨",139.7218012,35.58782117,"0","0","0","1","1","0","0","0","0"
1311112700,13111,"127","いけがみしやかたあと","池上氏館跡","大田区 池上二丁目","[中世]","居館跡","","",139.703487,35.58029991,"0","0","0","0","0","0","1","0","0"
1311112800,13111,"128","まごめじょうあと","馬込城跡","大田区 南馬込五丁目","[中世]","城館","","",139.7095363,35.58952412,"0","0","0","0","0","0","1","0","0"
1311112900,13111,"129","おおもりほりのうちいせき","大森堀ノ内遺跡","大田区 大森中三丁目","[中世]","居館跡","","",139.7330972,35.56494478,"0","0","0","0","0","0","1","0","0"
1311113000,13111,"130","なめかたしやかたあと","行方氏館跡","大田区 蒲田二丁目　 蒲田三丁目","[中世]","城館","","",139.7239992,35.56503206,"0","0","0","0","0","0","1","0","0"
1311113100,13111,"131","はちまんづかなめかたしやかたあと","八幡塚行方氏館跡","大田区 東六郷三丁目","[中世]","城館","","",139.7129699,35.54410093,"0","0","0","0","0","0","1","0","0"
1311113200,13111,"132","さんのうよこあなぼぐん","山王横穴墓群","大田区 山王一丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代]横穴墓8基","須恵器　土師器　人骨",139.7241028,35.59222927,"0","0","0","1","1","0","0","0","0"
1311113300,13111,"133","でんえんちょうふほんちょう19ばんよこあなぼ","田園調布本町19番横穴墓","大田区 田園調布本町","[古墳時代][奈良時代]","横穴墓","","",139.6749924,35.58523967,"0","0","0","1","1","0","0","0","0"
1311113400,13111,"134","おおもりほてるいせき","大森ホテル遺跡","大田区 山王三丁目　 山王四丁目","[弥生時代]","包蔵地","","弥生土器",139.7230898,35.58637395,"0","0","1","0","0","0","0","0","0"
1311113500,13111,"135","きりさといせき","桐里遺跡","大田区 中央五丁目　 南馬込六丁目","[縄文時代][弥生時代]","包蔵地","","",139.7088204,35.58256971,"0","1","1","0","0","0","0","0","0"
1311113600,13111,"136","みねいっちょうめいせき","嶺一丁目遺跡","大田区 東嶺町 南久が原二丁目","[弥生時代]","包蔵地","","弥生土器",139.6835514,35.57929885,"0","0","1","0","0","0","0","0","0"
1311113700,13111,"137","かみぬまべかいづか","上沼部貝塚","大田区 田園調布四丁目　 田園調布五丁目","[縄文時代（前期・後期～晩期）]","貝塚","","縄文土器",139.6602175,35.59661086,"0","1","0","0","0","0","0","0","0"
1311113800,13111,"138","しょうぐんづか","将軍塚","大田区 田園調布四丁目","[弥生時代]","包蔵地","","弥生土器",139.6618158,35.5956925,"0","0","1","0","0","0","0","0","0"
1311113900,13111,"139","さいとうしやしきあと","斎藤氏屋敷跡","大田区 蒲田四丁目","[中世]","居館跡","","",139.7224016,35.56050941,"0","0","0","0","0","0","1","0","0"
1311114000,13111,"140","まんぷくじいせき","万福寺遺跡","大田区 南馬込一丁目","[中世]","包蔵地・その他（板碑出土地）","","板碑",139.7134845,35.59031662,"0","0","0","0","0","0","1","0","0"
1311114100,13111,"141","まごめきたくぼいせき","馬込北久保遺跡","大田区 南馬込一丁目","[平安時代]","墳墓","","蔵骨器",139.7129745,35.59068839,"0","0","0","0","0","1","0","0","0"
1311114200,13111,"142","さんのうよんちょうめ33ばんよこあなぼ","山王四丁目33番横穴墓","大田区 山王四丁目","[古墳時代]","横穴墓","","人骨",139.7214961,35.58554219,"0","0","0","1","0","0","0","0","0"
1311114300,13111,"143","くがはらしょうがっこうないいせき","久原小学校内遺跡","大田区 久が原四丁目","[弥生時代（後期）]","集落","[旧石器時代]礫群　炉　[縄文時代]住居　建物跡　土坑　[弥生時代]住居　[古墳時代]住居　溝　[奈良・平安時代]火葬墓　土坑","掻器　人骨　敲石　石核　剥片　焼礫　縄文土器　打斧　磨斧　石鏃　石皿　磨石　凹石　弥生土器　土師器　須恵器",139.6936816,35.58045523,"0","0","1","0","0","0","0","0","0"
1311114400,13111,"144","たまがわだいこうえんないよこあなぼ","多摩川台公園内横穴墓","大田区 田園調布一丁目","[古墳時代][奈良時代]","横穴墓","","埴輪　人骨",139.6659315,35.58950333,"0","0","0","1","1","0","0","0","0"
1311114500,13111,"145","おうぎづかこふん","扇塚古墳","大田区 田園調布一丁目","[古墳時代]","古墳","円墳","",139.6709204,35.58696438,"0","0","0","1","0","0","0","0","0"
1311114600,13111,"146","きたせんぞくさんちょうめ10ばんよこあなぼ","北千束三丁目10番横穴墓","大田区 北千束三丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.6886765,35.60609209,"0","0","0","1","1","0","0","0","0"
1311114700,13111,"147","まごめなかいいせき","馬込仲井遺跡","大田区 南馬込四丁目","[平安時代]","墳墓","","蔵骨器",139.7153385,35.58594297,"0","0","0","0","0","1","0","0","0"
1311114800,13111,"148","みわいつくしまじんじゃづか","三輪厳島神社塚","大田区 大森東四丁目","[中世]","墳墓","","陶器（常滑壷）　カワラケ　土師質土器　擂鉢　土錘　瓦　板碑　銭貨",139.7364313,35.56703332,"0","0","0","0","0","0","1","0","0"
1311114900,13111,"149","こいけよこあなぼ","小池横穴墓","大田区 上池台一丁目","[古墳時代][奈良時代]","横穴墓","","",139.6969071,35.60115284,"0","0","0","1","1","0","0","0","0"
1311115000,13111,"150","どりこのさかよこあなぼぐん","どりこの坂横穴墓群","大田区 田園調布二丁目","[古墳時代][奈良時代]","横穴墓","2基　[古墳時代][奈良時代]横穴墓","人骨",139.6691194,35.59193157,"0","0","0","1","1","0","0","0","0"
1311115100,13111,"151","ひがしこうじややくしづかこふん","東糀谷薬師塚古墳","大田区 東糀谷一丁目","[古墳時代]","古墳","","土師器　刀",139.7407095,35.55951162,"0","0","0","1","0","0","0","0","0"
1311115200,13111,"152","みなみまごめよんちょうめ27ばんよこあなぼ","南馬込四丁目27番横穴墓","大田区 南馬込四丁目","[古墳時代][奈良時代]","横穴墓","","",139.7137962,35.58605791,"0","0","0","1","1","0","0","0","0"
1311115300,13111,"153","ちょうおんじいせき","長遠寺遺跡","大田区 南馬込五丁目","[中世]","包蔵地・その他（板碑出土地）","","板碑",139.7094886,35.59103109,"0","0","0","0","0","0","1","0","0"
1311115400,13111,"154","ほうようじうらよこあなぼ","法養寺裏横穴墓","大田区 池上一丁目","[古墳時代][奈良時代]","横穴墓","","",139.707876,35.57802057,"0","0","0","1","1","0","0","0","0"
1311115500,13111,"155","せんげんじんじゃきたこふん","浅間神社北古墳","大田区 田園調布一丁目","[古墳時代]","古墳","円墳","土師器　円筒埴輪",139.6682356,35.58793012,"0","0","0","1","0","0","0","0","0"
1311115600,13111,"156","にしみねこふん","西嶺古墳","大田区 西嶺町","[古墳時代]","古墳","円墳","",139.6779988,35.58063574,"0","0","0","1","0","0","0","0","0"
1311115700,13111,"157","うのきいっちょうめ15ばんこふん","鵜の木一丁目15番古墳","大田区 鵜の木一丁目","[古墳時代]","古墳","円墳","",139.6826498,35.57641237,"0","0","0","1","0","0","0","0","0"
1311115800,13111,"158","みしまづかこふん","三島塚古墳","大田区 鵜の木一丁目","[古墳時代]","古墳","","円筒埴輪　人物埴輪頭部　直刀　耳環",139.6830467,35.57518197,"0","0","0","1","0","0","0","0","0"
1311115900,13111,"159","はちまんじんじゃけいだいこふん","八幡神社境内古墳","大田区 田園調布五丁目","[古墳時代]","古墳","[古墳時代]横穴式石室","",139.6572278,35.59580502,"0","0","0","1","0","0","0","0","0"
1311116000,13111,"160","にしこうじやおおつか","西糀谷大塚","大田区 西糀谷三丁目","[古墳時代]","古墳","円墳","",139.7346606,35.55528909,"0","0","0","1","0","0","0","0","0"
1311116100,13111,"161","ちょうしょうじうらよこあなぼぐん","長勝寺裏横穴墓群","大田区 中央六丁目","[古墳時代][奈良時代]","横穴墓","","",139.7113694,35.5784336,"0","0","0","1","1","0","0","0","0"
1311116200,13111,"162","さんぼんまつづか","三本松塚","大田区 北馬込二丁目","[中世]","その他（塚）","","",139.7107203,35.59649433,"0","0","0","0","0","0","1","0","0"
1311116300,13111,"163","にったよしおきづか","新田義興塚","大田区 矢口一丁目","[中世]","墳墓・その他（塚）","","刀子　刀　懸神",139.6906627,35.56506429,"0","0","0","0","0","0","1","0","0"
1311116400,13111,"164","かなやまじんじゃづか","金山神社塚","大田区 大森西二丁目","[中世]","その他（塚）","","",139.7301142,35.57581576,"0","0","0","0","0","0","1","0","0"
1311116500,13111,"165","おおざくらおおつか","大桜大塚","大田区 南久が原二丁目","[中世]","その他（塚）","","土器　板碑",139.6860204,35.57527545,"0","0","0","0","0","0","1","0","0"
1311116700,13111,"167","ひらはりよこあなぼぐん","平張横穴墓群","大田区 南馬込三丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.718069,35.58562107,"0","0","0","1","1","0","0","0","0"
