JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13201011100,13201,111,,八王子市№111遺跡,八王子市 石川町　 小宮町,[縄文時代（前期?中期）],包蔵地,,縄文土器
13201011400,13201,114,つきよみねいせき,月夜峰遺跡,八王子市 元八王子町一丁目　 横川町,[縄文時代（早期?中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]住居　土坑　[古墳時代]住居　[近世]工房,縄文土器　打斧　石鏃　石匙　楔形石器　石核　炭化物　土師器　鉄鏃　陶器　土製品　鋳型　坩堝　鞴羽口　熔滓
13201011500,13201,115,したはらかじいせき,下原鍛冶遺跡,八王子市 元八王子町二丁目,[近世],生産関連,[近世]鍛冶工房,陶磁器　素焼甕　擂鉢　砥石　鉄片　煙管　鞴羽口　瓦釘　銭貨
13201011600,13201,116,いけのしたいせき,池の下遺跡,八王子市 元八王子町二丁目,[縄文時代（早期?中期）][中世][近世],集落,土坑　建物跡,縄文土器　土師質土器
13201011700,13201,117,かじやしきいせき,鍛冶屋敷遺跡,八王子市 元八王子町二丁目,[縄文時代（早期?後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居跡　土坑　屋外炉　集石　ピット [古代以降]土坑 [中世以降]土坑　道路状遺構　溝上位行 [近世以降]溝,縄文土器　石鏃　刃器　土師器
13201011800,13201,118,,八王子市№118遺跡,八王子市 元八王子町三丁目,[縄文時代（早期?後期）][古墳時代][平安時代][中世][近世],集落,[縄文時代]住居跡　炉穴　土坑　集石土坑 [中世][近世]建物跡　地下式坑　鍛冶炉　焼土　溝,縄文土器　石匙　刃器　剥片　土師器　陶磁器
13201011900,13201,119,,八王子市№119遺跡,八王子市 横川町,[縄文時代],包蔵地,,縄文土器
13201012000,13201,120,べんてんいけ・べんてんいけきたいせき,弁天池・弁天池北遺跡,八王子市 横川町,[縄文時代（中期?晩期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]敷石住居　[古墳時代]住居　土坑　[奈良時代]住居,縄文土器　石斧　礫器　石鏃　石皿　磨石　砥石　石核　土錘　耳飾　土冠　石棒　石剣　土偶　土師器　鉄鏃　紡錘車　支脚　石製丸玉　土製小玉
13201012100,13201,121,くにしせき・こぼとけせきあと,国史跡・小仏関跡,八王子市 裏高尾町,[近世],その他（関所）,※遺跡範囲のすべてが、国指定史跡小仏関跡となっています。,
13201012200,13201,122,,八王子市№122遺跡,八王子市 廿里町,[中世][近世],包蔵地,[平安時代][中世]地下式土坑,
13201012300,13201,123,いっちょうだいらいせき,一丁平遺跡,八王子市 南浅川町,[縄文時代（早期?後期）][平安時代][近世],集落,[平安時代]住居,土師器　須恵器
13201012400,13201,124,なかごういせき,中郷遺跡,八王子市 長房町,[縄文時代（早期?中期）][弥生時代（後期）][古墳時代][平安時代],集落,[弥生時代?古墳時代]住居跡　[縄文]土坑　[弥生時代]住居跡　土坑　建物跡　[平安]住居跡　土坑内,縄文土器　弥生土器　土師器　石器　土製品　小銅鐸　鉄鉾
13201012500,13201,125,ふなだえぬちてんいせき,船田N地点遺跡,八王子市 長房町,[縄文時代][平安時代][近世],水田跡,[近世]溝　杭列,土師器　須恵器　陶器　杭　銭貨
13201012600,13201,126,ふなだいせき,船田遺跡,八王子市 長房町,[縄文時代（前期?晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代],集落・墳墓,[縄文時代]住居　敷石住居　土坑　埋甕　[弥生時代]住居　方形周溝墓　[古墳時代]住居　[奈良時代]住居　[平安時代]住居　[時代不明]住居　貯蔵穴　柱穴　土坑　溝　火葬墓,縄文土器　石鏃　石皿　磨石　弥生土器　土師器　須恵器　鋤先　鎌　鉄斧　鉄鏃　刀子　砥石　編み石　紡錘車　陶器　土製模造品　瓦　銭貨　鉄滓　木皿　炭化物
13201012700,13201,127,,八王子市№127遺跡,八王子市 散田町,[縄文時代（早期・中期）][奈良時代][平安時代][近世],集落,[縄文時代]住居　敷石住居,縄文土器　土師器　陶磁器
13201012800,13201,128,,八王子市№128遺跡,八王子市 台町二丁目,[縄文時代（前期）],包蔵地,,縄文土器
13201012900,13201,129,ひらつかいせき,平塚遺跡,八王子市 山田町　 散田町二丁目　 台町,[縄文時代（早期?中期）][弥生時代（中期?後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[古墳時代]住居　土坑　溝　円形周溝墓　[時代不明]敷石状遺構　道状遺構　土坑,縄文土器　打斧　石皿　弥生土器　土師器　須恵器　石器　鉄鏃　銅製品
13201013000,13201,130,ごしょみずいせき,御所水遺跡,八王子市 台町二丁目　 散田東町,[縄文時代（早期?後期）][弥生時代（後期）][奈良時代][平安時代][近世],集落,[縄文時代]住居　[弥生時代]住居,縄文土器　石槍　石鏃　石皿　土製耳飾　炭化種子　弥生土器　磨斧
13201013100,13201,131,,八王子市№131遺跡,八王子市 台町二丁目,[弥生時代（後期）],集落,[弥生時代]住居,弥生土器　炭化材
13201013200,13201,132,おおくぼつか,大久保塚,八王子市 元横山町三丁目,[近世],塚,,
13201013300,13201,133,はざま（みねかいと）いせき,狭間(峰開戸)遺跡,八王子市 狭間町,[縄文時代（早期・中期?後期）],集落,[縄文時代]住居　敷石住居　配石,縄文土器　石斧　石槍　石皿　敲石　石核　剥片
13201013400,13201,134,はざまいせき,狭間遺跡,八王子市 狭間町,[縄文時代（早期・中期）][奈良時代][平安時代],集落,[縄文時代]住居　炉穴,縄文土器　石斧　石匙　剥片　土鈴　土師器
13201013500,13201,135,,八王子市№135遺跡,八王子市 館町　 狭間町,[縄文時代（早期?後期）][古墳時代][平安時代][近世],包蔵地,,縄文土器　土師器　陶磁器
13201013600,13201,136,,八王子市№136遺跡,八王子市 館町,[縄文時代（中期）][古墳時代][平安時代],包蔵地,,縄文土器　土師器
13201013700,13201,137,はつさわじょう（くぬぎだじょう・こうじょうじょう）あと,初沢城（椚田城・高乗城）跡,八王子市 初沢町,[中世],城館,[中世]本丸　堀切　曲輪　櫓台　土塁,
13201013800,13201,138,くぬぎだだいいちいせき,椚田第I遺跡,八王子市 椚田町　 めじろ台二丁目,[縄文時代（早期?後期）][古墳時代][奈良時代][平安時代],集落,[古墳時代]住居　[奈良時代]住居　[平安時代]住居,
13201013900,13201,139,かみやはら（くぬぎだだいに）いせき,神谷原(椚田第II）遺跡,八王子市 椚田町　 小比企町,[旧石器時代][縄文時代（早期?中期）][弥生時代][古墳時代][奈良時代][平安時代],集落,[縄文時代]住居　集石　小竪穴　炉穴　陥し穴　土坑　ピット　[弥生時代][古墳時代]住居　方形周溝墓　円形周溝墓,
13201014000,13201,140,くぬぎだだいさんいせき,椚田第III遺跡,八王子市 椚田町,[旧石器時代][縄文時代（中期）][古墳時代][平安時代],集落,[縄文時代]住居　敷石住居　集石　土坑　埋甕　配石　[古墳時代]住居,
13201014100,13201,141,,八王子市№141遺跡,八王子市 椚田町,[中世][近世],包蔵地,,
13201014200,13201,142,,八王子市№142遺跡,八王子市 椚田町,[古墳時代][奈良時代][平安時代],包蔵地,,土師器
13201014300,13201,143,ひなたよつやいせき,日向四谷遺跡,八王子市 椚田町　 館町,[縄文時代（早期?後期）][弥生時代（後期）][古墳時代][平安時代][中世][近世],集落,[縄文時代]焼土　土坑　ピット群　[弥生時代]住居　[古墳時代]住居　ピット　[平安時代]住居　[時代不明]土坑,縄文土器　打斧　石鏃　掻器　ピエス・エスキーユ　石皿　磨石　石核　弥生土器　土師器　須恵器　琥珀玉　陶磁器
13201014400,13201,144,,八王子市№144遺跡,八王子市 めじろ台二丁目,[縄文時代（前期）][古墳時代][奈良時代][平安時代],集落,[古墳時代]住居,縄文土器　土師器　須恵器
13201014500,13201,145,ひなたいせき,日南田遺跡,八王子市 寺田町　 館町,[縄文時代（早期?中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　炉穴　焼土　陥穴　屋外埋甕　土坑　ピット　[平安時代]住居　溝　[古墳時代]住居　堀立柱建物跡　土坑　溝,縄文土器　石器　土製品　土師器　須恵器　銭貨　鉄製品　陶磁器
13201014600,13201,146,てらだいせきぐん№3いせき,寺田遺跡群No.3遺跡,八王子市 寺田町,[縄文時代（早期?後期）],包蔵地,[縄文時代]土坑,縄文土器　打斧　礫器　石鏃　掻器　磨石　敲石
13201014700,13201,147,てらだいせきぐん№2いせき,寺田遺跡群No.2遺跡,八王子市 寺田町,[縄文時代（前期）],包蔵地,,縄文土器　陶器　焼石
13201014800,13201,148,てらだいせきぐん№4いせき,寺田遺跡群No.4遺跡,八王子市 寺田町,[旧石器時代][縄文時代（前期・後期）],集落,[旧石器時代]]礫群　[縄文時代]ピット　溝,縄文土器　礫器　石皿　磨石
13201014900,13201,149,てらだいせきぐん№5まつやまはいじいせき,寺田遺跡群No.5松山廃寺遺跡,八王子市 寺田町,[近世],社寺・墓跡,[近世]柱穴群　溝　墓地,陶磁器　ホウロク　カワラケ　燈明皿　瓦器　砥石　石仏　硯　鉄製品　釘　銅製品　煙管　銭貨　石塔　観音像　人骨
13201015000,13201,150,てらだいせきぐん№6いせき,寺田遺跡群No.6遺跡,八王子市 寺田町　 大船町,[縄文時代（前期?中期）][古墳時代][奈良時代][平安時代],包蔵地,[縄文時代]土坑,縄文土器　打斧　石皿　磨石　土師器
13201015100,13201,151,みなみはちおうじちく№9いせき,南八王子地区No.9遺跡,八王子市 小比企町,[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居,縄文土器　打斧　磨斧　石皿　敲石　剥片　土師器　陶磁器
13201015300,13201,153,なめざか（みなみはちおうじちく№7）いせき,滑坂（南八王子地区No.7）遺跡,八王子市 みなみ野五丁目　 みなみ野六丁目,[旧石器時代][縄文時代（早期?中期）][平安時代][近世],集落,[縄文時代]住居　敷石住居　集石　焼土　土坑　方形周溝　[平安時代]住居　土坑　[近世]溝,ナイフ形石器　尖頭器　礫器　縄文土器　打斧　磨斧　石匙　石皿　磨石　凹石　剥片　土製円板
13201015400,13201,154,,八王子市№154遺跡,八王子市 小比企町,[奈良時代][平安時代],包蔵地,,土師器
13201015500,13201,155,みなみはちおうじちく№8いせき,南八王子地区No.8遺跡,八王子市 小比企町,[縄文時代（早期?中期）][弥生時代][奈良時代][平安時代][近世],包蔵地,,縄文土器　弥生土器　土師器　須恵器　陶磁器
13201015700,13201,157,こびきむこうはら（みなみはちおうじちく№7）いせき,小比企向原（南八王子地区No.7）遺跡,八王子市 小比企町　 西片倉三丁目　 みなみ野五丁目　 みなみ野六丁目,[旧石器時代][縄文時代（早期?後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居　敷石住居　竪穴状遺構　集石　炉穴　土坑　埋甕　配石　[古墳時代]住居　土坑　[奈良時代]住居　掘立柱建物　[平安時代]住居　道路状遺構　[近世]溝状遺構　道路状遺構　[時代不明]住居,尖頭器　細石刃　縄文土器　打斧　磨斧　石鏃　石匙　石皿　磨石　凹石　有頭石棒　土偶　土鈴　土師器　須恵器
13201015800,13201,158,ときた（みなみはちおうじちく№4）いせき,時田（南八王子地区No.4）遺跡,八王子市 小比企町,[縄文時代（草創期?後期）][弥生時代][奈良時代][平安時代][中世][近世],集落・その他（鍛冶遺構）,[縄文時代]住居　集石　[平安時代]住居　掘立柱建物　工房　土坑　[中世][近世]土坑　溝　道　鍛冶遺構,縄文土器　石器　弥生土器　土師器　須恵器　鉄製品　銭貨
13201016000,13201,160,みなみはちおうじちく№3いせき,南八王子地区No.3遺跡,八王子市 片倉町,[縄文時代（草創期?後期）][古墳時代][奈良時代][平安時代],集落,[縄文時代]住居　集石　炉穴　陥し穴　土坑　[古墳時代]住居　[平安時代]住居　集石,縄文土器　打斧　礫器　磨石　凹石　土師器　須恵器
13201016100,13201,161,みなみはちおうじちく№5いせき,南八王子地区No.5遺跡,八王子市 片倉町,[縄文時代（前期?中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]陥し穴　土坑　[古墳時代]住居　[平安時代]住居　[中世]土坑　溝状遺構　道状遺構,縄文土器　打斧　礫器　石鏃　掻器　土師器　須恵器　陶器　鉄製品
